1.9500e-03	4.6252e-06	4.6252e-06	7.4121e-16
1.8500e-03	4.3979e-06	4.3979e-06	7.0479e-16
1.7500e-03	4.1684e-06	4.1684e-06	6.6802e-16
1.6500e-03	3.9390e-06	3.9390e-06	6.3125e-16
1.5500e-03	3.7096e-06	3.7096e-06	5.9448e-16
1.4625e-03	3.5080e-06	3.5080e-06	5.6218e-16
1.3875e-03	3.3343e-06	3.3343e-06	5.3435e-16
1.3125e-03	3.1606e-06	3.1606e-06	5.0651e-16
1.2375e-03	2.9869e-06	2.9869e-06	4.7868e-16
1.1750e-03	2.8411e-06	2.8411e-06	4.5531e-16
1.1250e-03	2.7253e-06	2.7253e-06	4.3675e-16
1.0750e-03	2.6096e-06	2.6096e-06	4.1820e-16
1.0250e-03	2.4916e-06	2.4916e-06	3.9930e-16
9.8000e-04	2.3866e-06	2.3866e-06	3.8246e-16
9.4000e-04	2.2922e-06	2.2922e-06	3.6734e-16
9.0000e-04	2.1979e-06	2.1979e-06	3.5222e-16
8.6000e-04	2.1057e-06	2.1057e-06	3.3745e-16
8.2000e-04	2.0092e-06	2.0092e-06	3.2198e-16
7.8000e-04	1.9148e-06	1.9148e-06	3.0686e-16
7.4000e-04	1.8205e-06	1.8205e-06	2.9174e-16
7.0500e-04	1.7390e-06	1.7390e-06	2.7868e-16
6.7500e-04	1.6661e-06	1.6661e-06	2.6700e-16
6.4500e-04	1.5953e-06	1.5953e-06	2.5566e-16
6.1500e-04	1.5246e-06	1.5246e-06	2.4432e-16
5.8750e-04	1.4581e-06	1.4581e-06	2.3367e-16
5.6250e-04	1.4002e-06	1.4002e-06	2.2439e-16
5.3750e-04	1.3402e-06	1.3402e-06	2.1477e-16
5.1250e-04	1.2801e-06	1.2801e-06	2.0515e-16
4.8750e-04	1.2201e-06	1.2201e-06	1.9553e-16
4.6250e-04	1.1600e-06	1.1600e-06	1.8590e-16
4.3750e-04	1.1000e-06	1.1000e-06	1.7628e-16
4.1250e-04	1.0400e-06	1.0400e-06	1.6666e-16
3.9000e-04	9.8636e-07	9.8636e-07	1.5807e-16
3.7000e-04	9.3704e-07	9.3704e-07	1.5017e-16
3.5000e-04	8.8987e-07	8.8987e-07	1.4261e-16
3.3000e-04	8.4055e-07	8.4055e-07	1.3470e-16
3.1000e-04	7.9337e-07	7.9337e-07	1.2714e-16
2.9000e-04	7.4406e-07	7.4406e-07	1.1924e-16
2.7500e-04	7.0975e-07	7.0975e-07	1.1374e-16
2.6250e-04	6.7973e-07	6.7973e-07	1.0893e-16
2.4750e-04	6.4328e-07	6.4328e-07	1.0309e-16
2.3500e-04	6.1326e-07	6.1326e-07	9.8278e-17
2.2500e-04	5.8753e-07	5.8753e-07	9.4155e-17
2.1500e-04	5.6394e-07	5.6394e-07	9.0375e-17
2.0500e-04	5.4035e-07	5.4035e-07	8.6595e-17
1.9500e-04	5.1677e-07	5.1677e-07	8.2815e-17
1.8500e-04	4.9103e-07	4.9103e-07	7.8691e-17
1.7500e-04	4.6745e-07	4.6745e-07	7.4911e-17
1.6500e-04	4.4386e-07	4.4386e-07	7.1132e-17
1.5500e-04	4.2027e-07	4.2027e-07	6.7352e-17
1.4625e-04	3.9883e-07	3.9883e-07	6.3915e-17
1.3875e-04	3.8168e-07	3.8168e-07	6.1166e-17
1.3125e-04	3.6238e-07	3.6238e-07	5.8074e-17
1.2375e-04	3.4523e-07	3.4523e-07	5.5325e-17
1.1750e-04	3.3022e-07	3.3022e-07	5.2919e-17
1.1250e-04	3.1735e-07	3.1735e-07	5.0857e-17
1.0750e-04	3.0663e-07	3.0663e-07	4.9139e-17
1.0250e-04	2.9376e-07	2.9376e-07	4.7077e-17
9.8000e-05	2.8304e-07	2.8304e-07	4.5359e-17
9.4000e-05	2.7446e-07	2.7446e-07	4.3985e-17
9.0000e-05	2.6589e-07	2.6589e-07	4.2610e-17
8.6000e-05	2.5517e-07	2.5517e-07	4.0892e-17
8.2000e-05	2.4659e-07	2.4659e-07	3.9518e-17
7.8000e-05	2.3801e-07	2.3801e-07	3.8143e-17
7.4000e-05	2.2944e-07	2.2944e-07	3.6768e-17
7.0500e-05	2.2086e-07	2.2086e-07	3.5394e-17
6.7500e-05	2.1443e-07	2.1443e-07	3.4363e-17
6.4500e-05	2.0799e-07	2.0799e-07	3.3332e-17
6.1500e-05	2.0156e-07	2.0156e-07	3.2301e-17
5.8750e-05	1.9513e-07	1.9513e-07	3.1270e-17
5.6250e-05	1.8869e-07	1.8869e-07	3.0240e-17
5.3750e-05	1.8441e-07	1.8441e-07	2.9552e-17
5.1250e-05	1.7797e-07	1.7797e-07	2.8521e-17
4.8750e-05	1.7368e-07	1.7368e-07	2.7834e-17
4.6250e-05	1.6940e-07	1.6940e-07	2.7147e-17
4.3750e-05	1.6296e-07	1.6296e-07	2.6116e-17
4.1250e-05	1.5867e-07	1.5867e-07	2.5429e-17
3.9000e-05	1.5439e-07	1.5439e-07	2.4741e-17
3.7000e-05	1.5010e-07	1.5010e-07	2.4054e-17
3.5000e-05	1.4581e-07	1.4581e-07	2.3367e-17
3.3000e-05	1.4367e-07	1.4367e-07	2.3023e-17
3.1000e-05	1.3938e-07	1.3938e-07	2.2336e-17
2.9000e-05	1.3723e-07	1.3723e-07	2.1992e-17
2.7500e-05	1.3509e-07	1.3509e-07	2.1649e-17
2.6250e-05	1.3294e-07	1.3294e-07	2.1305e-17
2.4750e-05	1.3080e-07	1.3080e-07	2.0961e-17
2.3500e-05	1.3080e-07	1.3080e-07	2.0961e-17
2.2500e-05	1.2866e-07	1.2866e-07	2.0618e-17
2.1500e-05	1.2866e-07	1.2866e-07	2.0618e-17
